entity,prefix,reference,name,description,design-code-categories,organisation,design-code,documentation-url,document-url,start-date,end-date,entry-date
,design-code-rule,M3.27,,"Where designed, rear courtyards must have robust boundary treatments (no timber fencing) overlooked by groundfloor windows, be accompanied by measures to prevent anti-social parking to the homes they serve, such as bollards.","public-spaces, boundaries-edges",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.28,,Courtyard parking should be designed to provide spaces for no more than 10 dwellings.,"car-parking, efficient-land-use",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.29,,Undercroft parking should be only be used where it can be adequately concealed from principle elevations by active ground floor uses.,"car-parking, design-of-buildings",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.30,,"Secure cycle spaces must be provided per bedroom (as set out within the adjacent table), in a location that is more convenient to access than the car.","cycle-parking, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.31,,Visitor bicycle parking must be provided in residential developments (as set out within the adjacent table).,"cycle-parking, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.32,,"Proposals must set aside space for cycle parking (including for bike-sharing schemes where appropriate) that is closer than car parking entrances to the entrances of schools, shops and other services and facilities.","cycle-parking, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.33,,Detailed drawings must show that private gardens have ample space for storage sheds that will be able to securely a store a range of bike types that will encourage cycling.,"gardens-balconies, cycle-parking",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.34,,"Cycle storage must be covered, secure and in prominent and accessible locations, for all ages and a range of physical and mental abilities, as part of the design of new homes.","cycle-parking, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.35,,"Secure, safe, and conveniently located (for all users) cycle parking must be provided at key destinations in non-residential led developments. Secure cycle parking such as bike lockers, must be included at all employment locations and schools.","cycle-parking, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.36,,Cycle parking should be provided as part of the internal arrangement of garages.,"cycle-parking, car-parking",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.37,,Cycle parking must be constructed from complimentary materials to the rest of the development.,"cycle-parking, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.38,,"Clear, dedicated, well-lit and overlooked routes from shared cycle parking facilities to the main entrances of all buildings in the proposal must be provided.","cycle-parking, street-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.39,,Schemes must provide appropriate places and routes for servicing deliveries and drop-off.,"servicing, street-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.40,,Secure and overlooked areas for services and utilities such as refuse collection and maintenance must be provided.,"services-utilities, security",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.41,,Service lanes and yards which are integral to the layout of the block must be sufficiently discreet to avoid a negative impact on neighbourhood amenity.,"servicing, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.42,,"Proposals should provide convenient access for service vehicles, minimising the need to turn frequently.","servicing, street-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.43,,"New developments must ensure commercial bins, service equipment and service entrances are discreet so they don’t dominate the streetscape.","services-utilities, street-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,N1.1,,Proposals must demonstrate a comprehensive understanding of the existing open space and its function within the area. Thorough analysis will naturally lead to an open space strategy that responds and complements the existing natural assets.,"os-provision, site-assessment",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,N1.2,,The standards set out in Nearby Nature published by Natural England should be adopted for all new developments.,"biodiversity, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,N1.3,,Every opportunity to green new urban development from development plot margins to streetscapes and green walls and roofs must be taken so that all new residents or users of developments have daily contact with nature - this can be as simple as seeing house sparrows or butterflies.,"green-infrastructure, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,N1.4,,"Multi-functional green infrastructure should be included for example, providing linear rain gardens and integrating SUDS into the open space network.","green-infrastructure, suds",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,N1.5,,"Open spaces within the development must be connected and form a wider network via attractive, clear and direct pedestrian cycle routes.","network-of-spaces, os-provision",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,N1.6,,Open spaces should be connected via green corridors and the existing green and blue infrastructure network.,"network-of-spaces, biodiversity",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,N1.7,,Open spaces within the development must link via pedestrian and cycle routes with open spaces outside of the development and form part of an area open space network.,"os-provision, cycling",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
